Date(UTC),Latitude,Longitude,Depth,Magnitude
2022-12-08 20:55:40,-19.29,-69.37,110,4.4
2022-12-08 11:21:37,-35.54,-71.52,75,4.3
2022-12-07 01:29:24,-39.96,-72.77,82,3.2
2022-12-06 16:48:19,-32.28,-70.71,96,4.2
2022-12-06 05:52:05,-29.22,-71.36,55,4.4
2022-12-05 04:15:58,-36.77,-72.99,9,2.8
2022-12-03 10:39:06,-32.83,-71.85,40,4.4
2022-12-03 04:19:25,-31.52,-71.17,78,4.1
2022-12-02 13:40:08,-20.62,-68.85,110,4.4
2022-12-01 01:59:17,-28.84,-71.04,50,4.0
2022-11-28 04:52:52,-34.8,-72.27,46,3.9
2022-11-27 00:00:53,-29.4,-70.58,84,3.6
2022-11-26 15:15:13,-32.63,-71.11,56,3.9
2022-11-26 09:40:29,-22.45,-69.15,117,4.6
2022-11-25 01:55:49,-25.54,-69.55,110,4.4
2022-11-25 00:45:24,-30.71,-71.41,44,3.7
2022-11-24 17:20:49,-37.54,-73.93,40,3.3
2022-11-24 11:29:01,-29.99,-71.62,43,4.0
2022-11-23 08:53:13,-35.37,-71.37,84,5.1
2022-11-23 07:36:15,-33.58,-71.33,53,4.0
2022-11-22 20:04:05,-32.09,-71.14,89,3.9
2022-11-22 18:02:36,-30.06,-71.61,37,3.5
2022-11-21 19:07:43,-30.71,-71.38,45,3.6
2022-11-20 11:56:01,-37.56,-73.57,14,3.2
2022-11-19 07:44:36,-32.4,-71.74,33,4.2
2022-11-19 05:23:54,-32.4,-71.73,29,4.6
2022-11-19 05:13:33,-33.26,-71.11,77,4.4
2022-11-18 12:15:09,-27.12,-70.83,38,2.6
2022-11-17 17:51:02,-18.39,-69.87,84,4.1
2022-11-17 07:45:06,-37.59,-73.72,10,2.8
2022-11-15 20:22:34,-30.73,-71.41,48,3.8
2022-11-15 17:26:20,-30.63,-71.28,50,4.6
2022-11-15 06:54:57,-29.94,-71.34,52,3.7
2022-11-15 02:43:23,-33.21,-71.92,34,4.5
2022-11-14 16:09:08,-30.61,-71.24,44,3.9
2022-11-14 08:43:15,-37.58,-73.62,14,3.0
2022-11-14 04:23:44,-37.56,-74.19,36,3.5
2022-11-13 15:28:20,-37.68,-73.85,17,3.2
2022-11-13 15:26:01,-37.59,-73.68,4,3.8
2022-11-13 13:38:06,-37.54,-73.61,18,3.6
2022-11-13 10:25:19,-37.53,-73.88,14,3.0
2022-11-13 05:50:17,-37.58,-73.65,23,3.0
2022-11-13 03:00:44,-37.55,-73.69,27,5.0
2022-11-13 02:35:33,-37.52,-73.81,20,3.4
2022-11-13 02:32:27,-37.56,-74.22,32,4.2
2022-11-13 02:24:59,-37.56,-73.69,24,6.1
2022-11-13 02:24:02,-37.53,-73.82,45,5.3
2022-11-08 08:51:16,-33.66,-70.77,92,5.3
2022-11-06 19:33:12,-32.57,-71.53,30,3.6
2022-11-06 07:16:32,-29.67,-71.3,52,3.3
2022-11-06 07:08:06,-17.5,-70.26,23,4.9
2022-11-05 07:57:20,-35.5,-73.71,22,4.9
2022-11-04 14:39:07,-20.15,-70.59,26,5.0
2022-11-04 09:46:36,-29.31,-71.33,49,3.1
2022-11-03 14:37:28,-27.82,-71.08,32,4.3
2022-11-02 02:38:00,-22.33,-68.88,119,5.3
2022-10-31 23:47:40,-30.7,-71.46,28,3.8
2022-10-29 13:58:43,-28.69,-71.38,40,4.7
2022-10-26 00:20:49,-19.49,-69.43,93,3.8
2022-10-25 11:31:38,-29.32,-71.26,58,3.7
2022-10-24 06:48:57,-30.7,-71.36,45,4.3
2022-10-23 04:36:16,-29.58,-71.02,78,4.0
2022-10-23 02:08:30,-21.98,-68.92,112,5.2
2022-10-21 15:08:22,-30.59,-71.59,42,4.4
2022-10-20 20:46:04,-24.01,-70.53,51,4.4
2022-10-19 03:27:06,-20.63,-69.25,98,4.5
2022-10-18 07:35:33,-30.7,-71.38,42,5.5
2022-10-17 13:38:24,-18.51,-69.35,120,5.1
2022-10-15 14:41:05,-32.71,-71.25,60,4.8
2022-10-15 03:48:57,-32.55,-71.68,35,3.5
2022-10-14 17:31:11,-31.73,-71.17,48,4.1
2022-10-13 16:44:58,-19.75,-70.14,49,3.8
2022-10-12 15:09:58,-30.78,-71.31,60,4.5
2022-10-10 11:19:02,-29.81,-71.58,36,4.8
2022-10-10 07:58:28,-33.03,-70.92,76,4.3
2022-10-05 00:50:43,-20.32,-69.3,90,4.3
2022-10-04 13:08:59,-22.22,-68.8,111,5.0
2022-10-02 00:16:25,-19.68,-69.54,88,3.8
2022-09-30 21:54:29,-22.14,-70.35,19,2.8
2022-09-30 07:41:12,-32.08,-71.67,36,4.2
2022-09-28 11:47:53,-25.72,-70.37,79,4.2
2022-09-28 03:23:24,-19.2,-69.87,45,4.0
2022-09-27 17:25:37,-19.48,-70.05,66,4.6
2022-09-25 17:34:06,-19.48,-69.36,105,3.8
2022-09-23 22:53:28,-41.42,-75.46,23,6.0
2022-09-23 20:17:04,-29.0,-71.55,49,4.7
2022-09-23 00:28:40,-21.94,-68.89,120,4.5
2022-09-21 02:34:12,-23.62,-69.02,102,4.3
2022-09-19 23:55:19,-33.31,-71.72,40,4.0
2022-09-19 12:59:15,-22.25,-68.74,122,4.4
2022-09-19 07:52:34,-29.29,-71.53,46,3.0
2022-09-18 19:53:26,-22.08,-69.81,60,4.0
2022-09-17 13:42:38,-20.18,-69.17,93,4.8
2022-09-17 10:50:46,-18.42,-69.84,117,4.4
2022-09-16 14:44:08,-19.25,-70.11,56,3.9
2022-09-16 14:13:00,-19.96,-70.06,47,4.2
2022-09-16 00:48:55,-27.61,-70.12,74,3.5
2022-09-15 19:29:41,-30.65,-71.3,52,4.3
2022-09-14 22:41:13,-30.62,-71.24,46,4.7
2022-09-12 23:38:24,-22.31,-68.69,112,4.5
2022-09-11 03:22:07,-33.21,-70.96,74,4.6
2022-09-07 11:29:54,-32.07,-70.94,94,3.8
2022-09-06 13:14:39,-22.98,-68.96,82,5.3
2022-09-06 04:46:04,-22.69,-68.89,103,4.1
2022-09-05 20:34:01,-19.57,-69.3,105,3.5
2022-09-05 07:50:00,-33.48,-72.21,23,4.7
2022-09-01 15:23:33,-30.56,-71.4,20,3.7
2022-09-01 07:18:40,-30.47,-71.25,22,3.2
2022-09-01 02:35:44,-29.71,-71.18,46,3.1
2022-08-31 16:03:07,-36.24,-71.85,71,4.7
2022-08-29 13:17:20,-33.57,-70.8,91,4.5
2022-08-28 06:13:43,-35.12,-71.88,45,4.7
2022-08-28 03:54:36,-18.88,-69.78,91,4.4
2022-08-27 22:14:45,-28.77,-71.01,50,4.7
2022-08-27 14:46:36,-29.55,-71.32,76,4.0
2022-08-24 12:09:46,-22.01,-68.75,134,5.6
2022-08-24 08:32:49,-32.61,-70.47,17,3.9
2022-08-23 12:26:16,-28.67,-71.21,54,4.0
2022-08-22 13:50:11,-34.78,-71.7,43,4.2
2022-08-21 23:11:12,-35.34,-72.03,70,4.2
2022-08-21 16:56:02,-19.16,-69.46,94,4.2
2022-08-20 19:50:00,-30.1,-71.2,72,4.3
2022-08-19 09:44:42,-28.79,-71.35,49,4.8
2022-08-18 02:10:22,-34.37,-70.57,114,5.5
2022-08-16 20:25:22,-22.52,-69.04,112,4.3
2022-08-14 18:41:31,-33.11,-72.0,24,4.3
2022-08-14 09:01:41,-30.73,-71.33,47,4.6
2022-08-12 19:07:59,-22.97,-70.17,29,4.4
2022-08-11 11:01:57,-21.4,-69.81,47,4.0
2022-08-11 00:07:13,-25.77,-70.64,53,4.6
2022-08-09 17:19:22,-29.45,-71.21,58,4.2
2022-08-08 14:59:19,-30.14,-71.32,64,3.2
2022-08-08 03:44:56,-32.68,-71.88,32,4.9
2022-08-07 02:41:16,-19.41,-69.34,97,5.1
2022-08-05 20:20:01,-19.16,-70.03,56,4.2
2022-08-02 09:22:44,-29.96,-71.98,38,4.0
2022-07-30 15:31:38,-18.44,-69.83,120,4.4
2022-07-28 04:15:04,-21.95,-70.33,55,6.0
2022-07-27 18:58:58,-22.22,-68.73,120,6.0
2022-07-26 16:40:54,-31.77,-71.42,36,3.2
2022-07-25 10:42:01,-20.09,-68.92,115,4.5
2022-07-19 16:52:44,-19.47,-69.47,89,4.5
2022-07-19 16:32:11,-30.95,-71.33,52,3.0
2022-07-17 16:30:09,-37.65,-73.91,36,3.3
2022-07-17 14:19:51,-37.65,-73.99,40,3.7
2022-07-16 22:33:00,-37.5,-72.15,76,4.5
2022-07-16 11:30:38,-30.87,-71.67,26,4.0
2022-07-15 03:01:08,-30.99,-71.29,60,4.1
2022-07-13 18:59:36,-27.29,-70.24,88,3.8
2022-07-13 12:57:34,-28.74,-70.56,90,4.4
2022-07-12 23:36:13,-16.73,-71.26,15,5.5
2022-07-11 08:34:49,-22.63,-69.13,89,4.0
2022-07-09 16:25:53,-21.15,-70.17,42,4.0
2022-07-05 11:35:31,-30.53,-72.13,24,4.8
2022-07-05 10:17:56,-32.43,-71.45,74,4.1
2022-07-05 04:42:43,-19.97,-70.08,50,3.0
2022-07-04 02:03:44,-32.95,-71.83,39,4.5
2022-07-03 23:39:05,-19.35,-70.24,76,4.8
2022-07-03 02:20:40,-23.07,-69.49,88,4.2
2022-06-29 20:20:29,-28.84,-71.04,70,4.0
2022-06-28 11:59:05,-18.25,-71.06,49,5.0
2022-06-28 09:03:02,-30.2,-71.27,70,3.5
2022-06-27 04:49:03,-22.65,-68.83,106,4.2
2022-06-26 13:16:11,-23.12,-69.31,86,3.9
2022-06-26 04:49:53,-19.76,-69.38,92,4.1
2022-06-25 03:54:50,-29.57,-71.36,70,4.9
2022-06-23 14:52:54,-32.59,-70.13,19,3.4
2022-06-22 00:01:39,-31.06,-69.09,98,4.7
2022-06-20 01:17:49,-20.29,-68.75,113,4.6
2022-06-17 23:29:02,-36.77,-73.01,21,3.2
2022-06-16 14:48:14,-27.78,-70.51,82,3.2
2022-06-15 17:37:02,-34.98,-71.12,104,3.9
2022-06-15 14:06:37,-31.4,-71.67,51,3.3
2022-06-15 02:08:03,-20.4,-69.07,97,3.8
2022-06-14 12:50:27,-19.62,-69.02,114,4.1
2022-06-11 22:14:03,-30.99,-71.39,65,3.4
2022-06-11 12:27:15,-21.14,-68.37,136,4.8
2022-06-11 03:50:18,-20.22,-69.13,104,4.3
2022-06-09 08:32:46,-24.04,-69.69,68,5.4
2022-06-08 05:45:28,-32.1,-71.74,24,3.7
2022-06-07 21:02:40,-32.09,-71.12,62,3.5
2022-06-05 03:52:35,-30.72,-71.23,40,3.8
2022-06-03 15:20:27,-21.16,-70.06,77,4.5
2022-06-03 14:54:35,-23.16,-68.46,118,5.4
2022-06-03 09:07:49,-19.17,-69.31,107,4.2
2022-06-02 15:44:52,-21.82,-69.92,58,4.7
2022-06-01 10:12:28,-20.08,-69.22,102,3.9
2022-05-31 00:29:30,-20.45,-68.94,98,4.2
2022-05-30 00:59:39,-22.25,-70.17,66,4.4
2022-05-27 05:37:18,-26.44,-70.4,88,5.3
2022-05-27 01:01:24,-20.09,-69.29,98,3.8
2022-05-26 12:14:22,-34.63,-73.68,35,4.7
2022-05-26 12:02:17,-14.7,-70.6,221,7.0
2022-05-26 08:19:52,-32.42,-71.68,36,3.0
2022-05-25 22:51:44,-21.88,-69.74,64,4.8
2022-05-24 12:58:00,-17.64,-69.62,152,5.4
2022-05-24 03:47:38,-28.15,-70.75,50,5.1
2022-05-23 00:11:49,-18.79,-70.15,58,3.7
2022-05-21 16:23:37,-30.77,-71.38,43,3.8
2022-05-21 13:41:46,-20.52,-69.2,98,4.3
2022-05-21 09:56:07,-32.6,-71.73,34,4.2
2022-05-21 03:14:03,-18.83,-69.76,59,3.0
2022-05-20 23:47:49,-27.02,-70.73,49,4.5
2022-05-20 09:07:48,-29.55,-71.88,49,5.7
2022-05-18 11:52:36,-33.77,-71.12,57,3.6
2022-05-18 11:27:09,-17.97,-69.79,129,4.7
2022-05-17 07:19:31,-36.86,-71.38,17,4.0
2022-05-15 02:00:02,-25.89,-70.34,75,4.1
2022-05-13 15:17:51,-30.64,-71.27,55,4.1
2022-05-13 07:50:33,-33.3,-71.91,32,3.8
2022-05-12 16:43:28,-20.03,-69.2,98,4.0
2022-05-11 15:21:16,-21.68,-70.19,67,5.0
2022-05-11 03:57:22,-32.82,-71.35,54,3.4
2022-05-10 23:06:29,-23.38,-67.31,250,6.9
2022-05-10 02:18:31,-17.61,-70.42,105,5.0
2022-05-09 19:36:35,-32.4,-71.34,56,3.0
2022-05-07 06:12:23,-36.54,-72.86,32,4.4
2022-05-05 21:05:28,-33.22,-72.79,23,5.4
2022-05-05 17:21:43,-32.12,-71.14,75,3.7
2022-05-05 12:38:25,-18.97,-69.94,52,3.4
2022-05-04 23:29:02,-32.41,-71.67,33,3.6
2022-05-04 17:15:00,-26.15,-69.72,123,3.9
2022-05-04 12:48:22,-32.23,-71.9,32,4.9
2022-05-04 11:59:35,-32.23,-71.85,33,5.3
2022-05-04 06:54:12,-32.25,-71.94,26,5.2
2022-05-04 03:45:59,-32.25,-71.91,31,5.0
2022-05-03 09:50:04,-30.79,-71.31,56,4.2
2022-04-30 02:42:39,-35.02,-72.14,38,3.3
2022-04-29 15:14:49,-32.45,-71.86,24,3.9
2022-04-27 14:13:55,-19.87,-69.14,101,4.5
2022-04-26 13:55:37,-34.99,-71.91,42,3.9
2022-04-24 19:13:16,-31.22,-71.49,52,3.4
2022-04-24 14:45:07,-35.22,-71.34,93,5.2
2022-04-23 11:14:53,-25.48,-70.56,55,4.5
2022-04-20 11:19:06,-22.88,-68.42,120,5.6
2022-04-20 09:40:34,-32.1,-71.09,61,4.5
2022-04-19 18:34:07,-20.07,-69.36,112,3.7
2022-04-19 12:56:09,-24.67,-67.24,189,4.6
2022-04-17 18:44:06,-21.94,-70.44,31,3.6
2022-04-17 18:15:08,-21.93,-70.39,30,3.8
2022-04-17 09:39:09,-32.19,-71.41,50,3.9
2022-04-16 17:10:35,-34.0,-72.38,31,4.9
2022-04-16 13:53:18,-30.01,-71.55,56,4.4
2022-04-15 16:43:32,-22.74,-69.91,69,5.0
2022-04-15 04:06:56,-27.23,-70.62,50,3.4
2022-04-15 02:30:50,-27.23,-70.63,50,4.2
2022-04-14 22:17:55,-32.16,-71.43,50,4.9
2022-04-14 09:01:52,-23.0,-69.45,84,3.9
2022-04-14 01:29:12,-26.43,-70.8,32,3.8
2022-04-13 16:21:25,-19.39,-69.04,121,4.4
2022-04-11 19:44:53,-19.16,-70.06,59,4.4
2022-04-11 06:09:27,-22.28,-70.48,10,3.7
2022-04-11 01:46:28,-21.11,-68.63,136,4.5
2022-04-08 02:18:58,-25.5,-70.93,37,4.2
2022-04-04 23:12:10,-30.19,-71.25,57,4.2
2022-04-03 04:41:10,-29.56,-71.25,52,3.9
2022-04-01 07:24:54,-29.53,-71.25,54,3.4
2022-03-30 23:17:09,-28.7,-71.49,27,5.0
2022-03-30 16:30:06,-25.69,-70.02,91,4.7
2022-03-30 05:19:06,-33.49,-70.04,20,3.7
2022-03-28 03:26:47,-30.37,-71.36,41,3.8
2022-03-28 00:37:21,-27.67,-70.72,72,4.2
2022-03-27 18:35:03,-33.55,-72.19,16,4.3
2022-03-23 15:19:53,-19.45,-69.37,97,4.3
2022-03-22 19:27:56,-29.2,-71.29,40,3.9
2022-03-22 07:57:03,-36.86,-72.81,35,3.1
2022-03-22 07:07:02,-36.55,-72.9,41,3.5
2022-03-21 20:19:00,-21.06,-69.88,41,4.5
2022-03-21 06:10:08,-29.52,-71.18,42,3.7
2022-03-19 06:27:06,-36.96,-73.91,36,4.6
2022-03-17 17:26:32,-31.83,-71.28,79,3.9
2022-03-16 14:00:14,-20.14,-69.19,97,4.2
2022-03-15 17:37:57,-18.62,-70.31,42,3.8
2022-03-15 17:31:19,-21.43,-69.6,8,4.0
2022-03-15 13:50:31,-21.09,-69.38,100,5.0
2022-03-14 10:55:04,-30.7,-71.4,49,3.9
2022-03-12 12:27:48,-27.5,-71.19,36,4.7
2022-03-10 17:56:11,-22.89,-69.63,72,3.3
2022-03-10 13:44:16,-32.49,-71.63,36,3.3
2022-03-06 16:34:40,-40.79,-73.16,44,4.0
2022-03-06 09:35:08,-28.51,-69.07,146,5.3
2022-03-05 10:12:10,-28.33,-70.75,87,4.1
2022-03-05 01:10:07,-22.47,-66.53,293,5.6
2022-03-04 11:09:27,-29.86,-71.52,65,3.6
2022-03-04 09:01:32,-29.54,-71.6,32,4.4
2022-03-03 18:02:57,-20.57,-68.97,105,3.8
2022-03-03 04:56:41,-33.49,-70.47,105,4.5
2022-03-02 19:18:29,-32.27,-71.76,28,4.0
2022-02-28 01:52:51,-37.0,-73.93,34,4.5
2022-02-28 01:15:15,-36.94,-74.15,33,5.6
2022-02-27 19:45:37,-23.32,-68.93,100,4.3
2022-02-27 15:39:27,-29.83,-71.17,62,3.7
2022-02-27 03:47:59,-31.96,-71.25,56,3.8
2022-02-26 14:45:38,-34.82,-71.8,44,4.3
2022-02-25 14:32:22,-20.66,-69.23,90,3.9
2022-02-25 12:19:57,-20.49,-69.15,92,4.5
2022-02-25 05:10:55,-28.7,-70.35,101,5.2
2022-02-24 16:54:47,-19.49,-69.27,3,2.9
2022-02-23 21:37:45,-21.27,-69.49,6,4.3
2022-02-23 02:48:15,-32.1,-71.13,87,3.4
2022-02-22 06:12:51,-22.67,-66.43,254,6.1
2022-02-22 01:33:08,-22.09,-70.32,37,3.2
2022-02-19 21:41:47,-34.4,-72.01,19,2.8
2022-02-18 09:03:27,-36.78,-73.41,23,3.1
2022-02-17 05:44:33,-32.78,-71.28,46,3.0
2022-02-16 23:59:26,-29.82,-71.07,85,4.2
2022-02-16 06:08:05,-19.23,-70.06,56,3.9
2022-02-09 20:51:52,-19.53,-69.27,5,3.5
2022-02-09 11:39:12,-20.6,-69.13,95,4.9
2022-02-09 05:05:37,-29.57,-71.18,50,3.9
2022-02-08 11:05:19,-29.52,-71.35,63,3.2
2022-02-08 05:22:14,-25.8,-70.58,64,4.6
2022-02-06 23:46:31,-22.17,-68.7,115,5.3
2022-02-05 07:20:38,-32.8,-71.34,46,3.3
2022-02-04 22:29:55,-35.13,-71.31,83,3.6
2022-02-04 20:52:53,-20.42,-69.08,103,3.6
2022-02-04 00:34:01,-29.34,-71.16,58,3.4
2022-02-03 16:33:03,-22.43,-68.73,116,4.0
2022-02-03 10:35:53,-30.6,-71.39,65,4.2
2022-02-01 01:39:52,-40.43,-74.07,23,4.5
2022-02-01 01:33:24,-40.5,-74.04,15,4.6
2022-01-31 21:36:18,-29.95,-71.94,35,4.4
2022-01-30 15:43:30,-32.66,-71.73,32,3.5
2022-01-30 10:42:16,-25.98,-69.94,80,4.2
2022-01-29 02:23:34,-33.55,-70.39,20,3.0
2022-01-28 13:43:27,-18.77,-69.54,117,4.9
2022-01-28 00:31:27,-19.2,-69.76,115,5.4
2022-01-27 21:48:56,-32.63,-71.56,34,3.7
2022-01-26 19:42:54,-22.8,-68.51,8,4.3
2022-01-26 14:54:53,-18.86,-70.13,80,4.2
2022-01-25 13:40:20,-19.64,-69.21,103,4.9
2022-01-24 12:49:37,-36.76,-71.73,21,3.8
2022-01-24 07:47:43,-35.88,-71.52,95,4.2
2022-01-23 20:08:26,-31.55,-71.5,50,4.2
2022-01-22 20:00:13,-22.77,-68.51,16,4.6
2022-01-20 15:33:09,-21.15,-70.21,36,3.9
2022-01-18 16:34:58,-19.66,-69.37,115,4.0
2022-01-18 16:23:49,-19.8,-69.25,121,4.1
2022-01-18 10:18:30,-22.8,-69.05,111,4.0
2022-01-16 00:00:16,-31.06,-71.59,74,4.4
2022-01-14 11:24:28,-23.41,-70.75,24,4.6
2022-01-13 23:24:10,-27.48,-70.43,80,4.0
2022-01-13 18:19:37,-26.91,-71.22,28,5.0
2022-01-13 04:13:46,-22.99,-69.29,82,4.2
2022-01-12 10:39:33,-23.05,-69.45,85,4.0
2022-01-12 10:18:57,-21.31,-69.79,44,4.3
2022-01-10 07:06:33,-30.8,-71.4,45,4.9
2022-01-08 03:24:09,-26.71,-71.15,34,5.2
2022-01-02 14:11:14,-29.92,-71.38,50,3.5
2021-12-31 19:57:29,-19.36,-69.87,75,3.8
2021-12-30 16:37:35,-19.61,-69.2,105,4.8
2021-12-26 14:43:05,-29.52,-71.24,48,3.5
2021-12-26 10:59:25,-30.16,-71.31,64,3.9
2021-12-24 16:01:59,-30.74,-71.41,49,3.6
2021-12-22 23:21:46,-25.49,-70.39,55,4.4
2021-12-22 18:20:32,-29.56,-71.25,52,3.9
2021-12-22 03:51:29,-30.08,-71.57,33,3.7
2021-12-21 22:01:19,-19.53,-69.24,7,3.0
2021-12-21 14:46:05,-30.71,-71.36,53,4.4
2021-12-20 01:26:34,-28.97,-70.63,108,4.2
2021-12-19 21:35:39,-22.04,-70.33,54,4.5
2021-12-19 05:30:00,-27.3,-71.2,58,4.2
2021-12-18 20:18:17,-25.59,-70.34,28,3.0
2021-12-16 13:28:51,-20.77,-69.18,108,4.2
2021-12-14 12:42:18,-29.63,-71.28,57,3.9
2021-12-14 06:51:31,-29.65,-71.17,56,3.5
2021-12-14 04:23:57,-28.61,-71.28,37,5.3
2021-12-12 18:35:39,-29.57,-71.24,52,3.4
2021-12-12 00:26:13,-36.97,-73.37,36,4.2
2021-12-11 20:07:55,-29.59,-71.27,54,3.7
2021-12-11 16:03:39,-29.57,-71.22,49,3.6
2021-12-11 14:54:18,-29.54,-71.25,53,5.4
2021-12-10 03:44:06,-35.17,-72.23,44,3.6
2021-12-07 09:39:38,-18.57,-71.02,31,5.1
2021-12-05 21:51:08,-25.32,-69.01,122,5.3
2021-12-05 12:48:34,-32.72,-72.09,38,3.9
2021-12-05 08:01:58,-29.79,-71.67,65,4.4
2021-12-01 18:25:42,-19.25,-69.18,110,4.9
2021-12-01 04:39:25,-37.95,-73.74,44,5.1
2021-11-30 22:01:43,-36.92,-72.73,34,2.9
2021-11-30 01:13:19,-22.48,-69.45,91,4.0
2021-11-28 18:37:14,-32.13,-71.62,35,3.9
2021-11-27 22:44:48,-27.86,-71.04,39,4.8
2021-11-27 19:31:59,-38.94,-73.52,21,4.5
2021-11-27 19:28:59,-38.83,-73.61,33,4.7
2021-11-24 23:14:32,-20.52,-69.18,98,4.9
2021-11-24 21:53:36,-31.94,-71.5,49,4.3
2021-11-24 19:46:49,-22.45,-68.55,119,4.5
2021-11-24 04:01:58,-30.7,-71.36,47,3.5
2021-11-22 13:37:11,-23.23,-69.11,95,3.6
2021-11-21 19:40:03,-36.54,-73.29,35,3.2
2021-11-21 11:50:59,-23.95,-70.43,32,4.8
2021-11-18 18:22:12,-29.57,-71.25,55,3.9
2021-11-18 14:10:05,-20.93,-68.87,127,4.5
2021-11-16 20:21:19,-32.14,-71.75,22,4.0
2021-11-15 01:49:06,-37.56,-73.75,29,3.2
2021-11-15 01:03:35,-37.51,-73.67,22,4.4
2021-11-13 00:16:58,-22.14,-70.44,30,3.6
2021-11-10 13:53:50,-26.0,-70.87,37,3.9
2021-11-10 06:51:46,-32.84,-71.24,69,4.7
2021-11-09 14:45:33,-19.64,-69.42,106,3.8
2021-11-09 02:59:50,-38.45,-72.41,55,4.1
2021-11-08 10:06:03,-35.51,-71.36,94,4.1
2021-11-08 04:52:46,-29.2,-71.02,87,4.8
2021-11-07 10:12:31,-25.47,-69.72,84,4.2
2021-11-05 18:48:21,-19.2,-69.66,87,4.1
2021-11-05 14:11:28,-28.7,-71.14,49,4.7
2021-11-04 04:18:22,-30.31,-71.22,52,5.2
2021-11-03 03:17:47,-32.66,-70.11,113,5.8
2021-11-01 13:43:47,-31.33,-71.83,43,4.0
2021-10-30 15:01:26,-30.27,-71.28,63,3.9
2021-10-26 03:35:42,-32.82,-70.66,94,4.8
2021-10-25 18:45:12,-29.57,-71.26,54,3.7
2021-10-25 14:39:40,-32.69,-71.76,29,4.1
2021-10-25 10:25:47,-19.5,-69.29,12,2.8
2021-10-24 07:57:43,-26.29,-70.78,41,3.2
2021-10-23 02:13:56,-33.27,-71.77,43,4.5
2021-10-23 01:45:27,-37.01,-72.73,19,4.7
2021-10-22 11:14:50,-22.15,-69.16,101,4.2
2021-10-21 05:58:54,-32.49,-71.68,36,3.3
2021-10-15 12:15:52,-32.27,-71.74,35,4.0
2021-10-14 17:41:38,-27.64,-70.91,46,4.1
2021-10-14 06:27:41,-20.09,-70.12,55,3.6
2021-10-13 07:55:29,-50.29,-72.26,24,5.5
2021-10-12 18:01:55,-29.49,-71.73,36,4.0
2021-10-11 15:13:31,-27.29,-70.55,66,3.8
2021-10-09 23:33:46,-21.11,-68.89,121,4.9
2021-10-09 10:22:36,-31.53,-71.72,27,3.4
2021-10-07 09:56:18,-29.38,-71.08,80,3.9
2021-10-05 09:23:16,-20.43,-69.94,87,3.9
2021-10-04 12:45:04,-31.88,-71.23,51,3.4
2021-10-04 12:36:17,-31.69,-71.98,40,4.9
2021-09-30 20:19:55,-19.33,-70.24,23,4.5
2021-09-28 11:06:01,-29.43,-71.27,50,4.0
2021-09-28 05:52:53,-29.41,-71.31,45,3.5
2021-09-27 09:58:45,-30.67,-71.4,45,4.2
2021-09-26 09:50:13,-30.04,-71.3,56,4.2
2021-09-24 19:51:56,-26.69,-70.73,55,3.9
2021-09-24 09:05:06,-19.33,-70.07,56,3.8
