Date(UTC),Latitude,Longitude,Depth,Magnitude
2016-08-18 00:11:22,-27.53,-70.72,55,4.0
2016-08-16 18:42:52,-33.59,-71.96,25,4.3
2016-08-16 02:58:38,-22.47,-68.79,117,5.1
2016-08-15 17:50:16,-28.88,-71.5,44,4.1
2016-08-14 13:28:43,-20.21,-69.27,105,5.1
2016-08-14 10:23:57,-20.65,-69.12,111,4.4
2016-08-13 14:21:44,-32.41,-71.66,36,4.1
2016-08-12 18:49:03,-40.36,-72.96,61,4.1
2016-08-12 17:07:29,-20.57,-69.17,105,4.0
2016-08-10 17:37:07,-30.75,-71.41,46,4.5
2016-08-10 08:20:17,-32.08,-71.25,86,4.9
2016-08-10 06:43:39,-31.97,-71.54,25,4.5
2016-08-08 16:08:15,-24.12,-68.23,135,5.0
2016-08-08 12:24:32,-31.64,-71.61,34,4.7
2016-08-04 14:15:11,-22.43,-66.2,293,6.0
2016-08-03 07:41:38,-21.24,-69.47,74,4.1
2016-07-29 16:52:15,-31.59,-71.45,49,4.7
2016-07-29 07:35:35,-31.74,-71.63,29,4.0
2016-07-28 00:34:20,-30.41,-71.63,36,4.4
2016-07-26 23:00:24,-32.7,-71.74,25,4.9
