Date(UTC),Latitude,Longitude,Depth,Magnitude
2021-07-08 10:30:39,-18.47,-71.26,50,5.1
2021-07-08 03:02:32,-19.74,-69.38,105,3.9
2021-07-07 17:28:15,-21.14,-68.7,127,4.7
2021-07-05 11:58:26,-28.79,-71.67,35,4.9
2021-07-05 08:24:13,-28.77,-71.69,21,4.6
2021-07-05 06:06:37,-28.8,-71.53,39,4.3
2021-07-04 23:40:25,-28.71,-71.56,29,4.4
2021-07-04 15:57:11,-28.77,-71.5,30,4.3
2021-07-04 15:05:28,-28.8,-71.55,31,4.6
2021-07-04 11:43:45,-28.75,-71.57,24,3.9
2021-07-04 03:07:42,-28.79,-71.53,34,3.9
2021-07-04 02:57:48,-28.75,-71.56,35,4.6
2021-07-04 01:36:16,-28.76,-71.43,21,4.1
2021-07-04 01:29:15,-28.77,-71.59,34,5.8
2021-07-04 01:01:37,-28.8,-71.57,25,5.8
2021-07-03 07:58:47,-20.25,-69.22,85,4.3
2021-07-02 06:31:43,-29.84,-71.2,53,3.4
2021-07-01 17:49:28,-32.31,-71.5,39,4.0
2021-07-01 15:26:31,-35.25,-71.41,74,4.1
2021-06-30 05:57:43,-33.62,-70.06,14,2.6
2021-06-27 22:03:53,-22.27,-69.98,65,3.9
2021-06-27 21:50:55,-27.26,-70.28,89,3.6
2021-06-26 13:41:06,-31.01,-71.35,63,3.9
2021-06-26 02:35:29,-18.5,-69.37,124,4.5
2021-06-25 03:56:04,-22.08,-70.1,43,3.8
2021-06-24 23:36:39,-20.01,-69.16,92,4.5
2021-06-23 19:41:33,-30.82,-71.61,27,4.4
2021-06-22 19:16:26,-32.1,-71.19,77,5.3
2021-06-22 09:23:04,-22.49,-70.32,36,4.3
2021-06-22 03:47:27,-30.26,-71.25,62,4.2
2021-06-22 00:31:26,-28.64,-71.31,28,3.4
2021-06-20 20:49:46,-28.66,-69.98,106,4.2
2021-06-17 09:52:00,-40.07,-72.43,11,3.4
2021-06-17 08:49:37,-40.08,-72.45,9,4.0
2021-06-16 20:13:26,-33.34,-71.67,30,4.4
2021-06-15 13:57:36,-34.0,-72.11,27,4.6
2021-06-14 21:08:30,-33.91,-71.44,51,3.5
2021-06-13 00:51:19,-40.13,-72.72,74,3.9
2021-06-12 03:36:25,-33.8,-72.29,14,4.8
2021-06-11 12:21:13,-28.18,-70.33,105,3.9
2021-06-11 06:12:01,-20.22,-69.33,96,3.2
2021-06-10 16:43:52,-28.1,-70.71,55,4.3
2021-06-10 14:14:27,-34.95,-71.66,47,4.3
2021-06-08 07:42:24,-29.99,-70.72,70,4.9
2021-06-07 16:09:44,-25.93,-71.17,35,4.1
2021-06-06 22:06:43,-30.68,-71.7,35,4.2
2021-06-04 21:48:34,-35.15,-70.62,19,3.0
2021-06-04 14:46:26,-21.44,-70.49,61,4.8
2021-06-03 16:11:34,-21.7,-70.47,33,3.8
2021-06-01 13:58:25,-27.61,-69.32,21,3.8
2021-06-01 12:42:07,-21.53,-66.93,220,5.3
2021-05-31 13:25:34,-40.08,-73.99,40,4.3
2021-05-31 06:16:51,-32.56,-71.48,34,2.7
2021-05-30 07:54:19,-28.66,-70.44,88,3.6
2021-05-28 23:40:56,-32.81,-70.18,114,4.4
2021-05-27 16:47:29,-30.7,-71.4,46,4.2
2021-05-27 13:30:52,-27.04,-70.73,69,4.3
2021-05-27 00:12:24,-19.19,-69.46,100,4.1
2021-05-26 22:39:25,-20.0,-69.15,96,3.8
2021-05-25 16:52:51,-20.24,-69.24,112,4.0
2021-05-25 06:28:49,-33.9,-70.36,112,4.7
2021-05-23 21:58:59,-33.29,-71.36,60,4.7
2021-05-23 13:23:11,-28.7,-70.38,92,4.1
2021-05-20 18:27:55,-22.23,-68.67,119,5.1
2021-05-20 06:48:34,-34.91,-71.84,44,3.8
2021-05-19 20:11:30,-27.46,-69.45,109,4.3
2021-05-19 14:45:27,-31.49,-71.65,32,3.8
2021-05-17 19:33:43,-30.19,-71.3,64,3.4
2021-05-17 17:56:31,-20.02,-69.31,100,3.5
2021-05-17 06:43:01,-37.25,-73.44,31,3.6
2021-05-17 05:43:45,-21.26,-68.84,117,4.9
2021-05-14 00:40:19,-29.68,-71.25,54,3.9
2021-05-11 11:23:46,-20.15,-69.12,101,3.8
2021-05-10 02:49:39,-30.11,-71.32,66,3.7
2021-05-09 00:56:32,-28.87,-71.47,32,3.5
2021-05-07 15:01:40,-21.94,-68.69,118,4.7
2021-05-05 07:48:53,-41.78,-73.92,36,3.1
2021-05-05 06:41:15,-41.81,-73.74,38,3.3
2021-05-04 21:58:36,-20.65,-70.19,35,3.7
2021-05-04 17:52:58,-22.85,-68.72,107,4.2
2021-05-04 15:18:22,-33.9,-72.54,20,4.4
2021-05-03 15:49:57,-19.45,-69.42,96,3.7
2021-05-02 06:57:38,-30.12,-71.56,38,5.9
2021-04-30 20:06:37,-29.06,-71.59,47,4.6
2021-04-29 16:00:40,-23.23,-68.77,108,4.8
2021-04-29 02:17:16,-37.29,-71.16,149,5.6
2021-04-27 11:18:52,-20.04,-69.31,100,4.0
2021-04-26 01:58:50,-30.34,-71.25,28,3.3
2021-04-26 00:43:25,-34.1,-70.89,9,2.7
2021-04-25 21:30:47,-19.68,-70.09,51,3.6
2021-04-24 18:14:18,-27.53,-71.19,31,4.2
2021-04-24 01:44:05,-19.65,-69.28,98,3.7
2021-04-22 00:17:15,-33.99,-72.43,34,5.2
2021-04-21 21:55:03,-33.24,-70.56,59,3.9
2021-04-21 00:33:43,-19.79,-69.06,106,3.9
2021-04-20 10:33:36,-31.35,-71.68,40,3.4
2021-04-19 15:02:10,-33.99,-72.26,38,4.3
2021-04-19 13:05:28,-34.02,-72.26,37,4.9
2021-04-19 11:13:29,-34.01,-72.34,38,5.0
2021-04-19 04:11:28,-34.0,-72.3,34,5.0
2021-04-19 03:18:58,-34.02,-72.42,39,5.3
2021-04-19 00:27:33,-17.74,-70.68,24,4.9
2021-04-18 02:15:13,-62.35,-58.45,11,5.0
2021-04-17 03:50:56,-30.47,-72.14,31,5.1
2021-04-16 08:09:52,-30.82,-71.4,46,4.3
2021-04-16 01:14:26,-19.52,-69.44,100,4.5
2021-04-14 05:12:01,-20.07,-69.88,69,3.6
2021-04-12 21:51:42,-30.58,-71.3,40,3.6
2021-04-11 14:42:03,-31.68,-69.97,140,4.9
2021-04-11 08:27:09,-19.3,-70.19,41,3.7
2021-04-10 16:33:54,-39.51,-73.14,51,4.8
2021-04-10 07:52:48,-37.95,-73.72,39,5.3
2021-04-10 07:14:01,-62.3,-58.39,5,5.1
2021-04-09 06:53:19,-29.68,-69.83,130,4.5
2021-04-09 02:02:10,-33.81,-70.29,114,4.5
2021-04-05 11:51:24,-36.22,-73.32,30,4.0
2021-04-04 10:08:19,-27.41,-70.95,36,3.7
2021-04-04 04:17:24,-28.98,-71.86,45,4.6
2021-04-02 23:57:42,-31.82,-71.31,59,4.3
2021-04-01 06:01:50,-29.3,-71.28,61,4.1
2021-04-01 01:34:21,-19.73,-69.02,139,4.9
2021-03-28 09:20:14,-20.19,-70.36,28,3.9
2021-03-27 20:17:13,-19.85,-69.91,64,4.6
2021-03-26 09:08:33,-32.13,-71.68,34,4.1
2021-03-26 08:06:15,-23.32,-69.17,82,4.0
2021-03-25 22:19:23,-29.31,-71.25,66,3.5
2021-03-25 05:39:23,-28.63,-70.54,107,4.5
2021-03-25 02:18:47,-30.44,-71.58,28,4.4
2021-03-24 20:21:43,-28.44,-71.26,44,4.3
2021-03-24 16:31:14,-29.88,-71.55,40,3.6
2021-03-22 13:04:33,-34.13,-71.16,71,4.2
2021-03-22 06:25:22,-20.49,-69.66,44,3.5
2021-03-21 14:33:26,-22.03,-70.35,25,3.1
2021-03-21 01:18:48,-20.12,-70.51,44,3.9
2021-03-20 10:07:13,-37.53,-73.8,41,3.6
2021-03-20 00:09:17,-22.94,-69.92,46,4.4
2021-03-16 03:53:56,-34.8,-71.8,42,5.0
2021-03-15 19:42:59,-29.45,-71.03,55,3.7
2021-03-15 18:13:24,-28.95,-71.27,44,3.7
2021-03-13 12:17:21,-22.9,-69.74,69,4.3
2021-03-12 16:59:53,-33.23,-71.89,24,3.7
2021-03-12 16:25:06,-30.73,-71.42,51,3.8
2021-03-12 16:00:26,-33.21,-71.93,26,4.3
2021-03-10 01:50:19,-25.27,-70.76,47,3.8
2021-03-09 22:14:35,-22.79,-69.27,90,4.0
2021-03-08 17:25:02,-20.78,-69.85,69,3.8
2021-03-08 12:48:06,-32.22,-70.09,128,5.3
2021-03-08 12:29:14,-19.01,-69.25,117,3.9
2021-03-06 08:46:24,-39.81,-71.94,4,2.9
2021-03-03 21:50:36,-35.08,-71.14,100,4.4
2021-03-02 16:05:35,-25.82,-70.91,38,3.5
2021-02-25 12:42:02,-31.41,-71.19,78,3.3
2021-02-25 02:51:30,-33.89,-72.13,34,3.7
2021-02-24 12:14:57,-29.86,-71.71,44,3.8
2021-02-23 19:15:04,-20.11,-68.95,96,4.0
2021-02-23 06:18:49,-31.75,-71.52,43,4.6
2021-02-23 04:25:52,-35.35,-72.38,34,4.4
2021-02-22 21:06:34,-29.33,-71.06,70,3.6
2021-02-22 03:26:00,-32.63,-71.52,31,3.3
2021-02-22 01:44:25,-22.79,-69.39,102,3.9
2021-02-21 17:40:23,-31.5,-71.76,21,4.0
2021-02-21 11:56:47,-35.68,-73.0,10,4.2
2021-02-20 07:11:42,-37.47,-72.28,94,4.6
2021-02-19 11:49:04,-33.24,-70.22,115,4.7
2021-02-19 10:48:37,-33.08,-72.25,42,4.4
2021-02-19 06:54:29,-29.35,-71.6,47,5.0
2021-02-18 16:17:06,-31.46,-71.31,52,3.2
2021-02-18 07:33:43,-30.67,-71.31,55,3.4
2021-02-18 05:28:04,-31.31,-71.5,56,3.2
2021-02-17 12:14:50,-29.28,-69.61,125,4.8
2021-02-17 03:25:31,-25.05,-70.97,42,4.4
2021-02-16 05:14:30,-31.97,-71.67,23,4.0
2021-02-15 22:43:07,-20.07,-70.26,44,3.4
2021-02-15 09:56:06,-19.76,-69.38,95,4.3
2021-02-14 21:09:54,-21.4,-69.78,49,3.9
2021-02-14 14:01:54,-29.39,-71.13,45,4.2
2021-02-14 13:53:36,-26.75,-71.04,34,3.6
2021-02-14 11:51:03,-39.8,-71.94,8,3.8
2021-02-14 08:46:38,-31.5,-71.16,47,3.5
2021-02-14 08:35:16,-39.78,-71.94,4,3.1
2021-02-14 08:19:10,-39.79,-71.95,4,3.8
2021-02-13 18:49:42,-20.51,-70.59,41,5.2
2021-02-12 19:06:44,-30.71,-71.43,47,4.1
2021-02-12 09:50:22,-30.71,-71.4,44,4.7
2021-02-12 09:43:28,-33.54,-71.53,49,4.2
2021-02-11 16:49:55,-29.93,-71.33,44,4.2
2021-02-11 14:51:44,-39.8,-71.94,5,4.2
2021-02-11 14:01:28,-39.8,-71.95,5,4.7
2021-02-10 20:18:29,-31.77,-71.25,52,5.2
2021-02-09 11:49:40,-37.47,-72.28,68,3.7
2021-02-09 11:28:21,-18.59,-69.89,92,4.6
2021-02-06 21:14:28,-20.11,-70.12,54,3.7
2021-02-06 17:20:03,-32.74,-71.55,24,3.4
2021-02-06 09:29:25,-32.74,-72.12,40,3.7
2021-02-05 20:58:44,-29.27,-71.29,60,3.2
2021-02-02 17:36:28,-39.76,-73.22,40,4.2
2021-02-01 03:56:15,-29.71,-71.3,53,4.1
2021-01-31 23:20:49,-31.8,-68.98,9,4.9
2021-01-31 23:06:03,-31.52,-71.76,34,3.1
2021-01-30 13:24:59,-19.93,-70.33,61,5.1
2021-01-30 13:16:12,-29.44,-71.0,49,4.4
2021-01-30 08:22:06,-18.24,-69.78,118,4.5
2021-01-30 00:51:39,-32.3,-71.58,58,4.2
2021-01-26 16:45:14,-19.94,-69.74,58,3.8
2021-01-26 13:50:10,-25.83,-70.8,40,4.7
2021-01-24 18:26:51,-33.29,-71.88,34,3.4
2021-01-24 14:25:52,-30.67,-71.34,54,3.7
2021-01-24 00:07:44,-33.35,-70.21,123,5.7
2021-01-23 06:01:35,-22.17,-70.24,39,2.8
2021-01-21 18:54:11,-25.45,-69.47,113,4.3
2021-01-19 02:46:21,-31.83,-69.03,5,6.3
2021-01-18 14:01:44,-31.02,-71.37,63,3.4
2021-01-17 18:21:40,-29.45,-71.19,55,3.5
2021-01-17 12:32:12,-31.82,-71.41,50,4.4
2021-01-16 03:53:35,-31.02,-71.39,67,5.1
2021-01-15 00:04:30,-19.65,-69.35,100,3.8
2021-01-14 11:58:26,-22.26,-70.57,24,3.8
2021-01-14 09:44:57,-29.97,-71.36,23,3.4
2021-01-13 16:52:58,-29.3,-71.25,47,3.8
2021-01-12 11:04:37,-21.76,-68.69,110,4.6
2021-01-10 22:11:09,-22.45,-68.59,102,4.7
2021-01-10 08:15:18,-34.69,-71.85,51,4.5
2021-01-10 03:54:13,-23.97,-67.06,226,6.4
2021-01-09 14:41:07,-21.01,-69.38,89,4.1
2021-01-07 19:19:50,-29.83,-71.58,34,4.2
2021-01-07 18:19:09,-29.8,-71.63,33,4.4
2021-01-07 07:53:26,-31.84,-71.43,48,4.0
2021-01-06 16:38:41,-19.55,-69.25,99,5.1
2021-01-05 22:00:02,-31.68,-70.56,119,4.8
2021-01-04 00:23:20,-19.72,-69.47,94,4.4
2021-01-03 13:20:19,-30.87,-71.3,52,4.2
2021-01-02 08:40:21,-23.48,-68.89,106,4.3
2021-01-01 19:33:31,-23.48,-68.78,112,4.4
2020-12-29 19:29:29,-39.4,-72.0,103,5.2
2020-12-29 17:31:59,-34.37,-70.78,96,4.6
2020-12-27 21:39:17,-39.33,-74.82,26,6.2
2020-12-27 13:55:21,-19.12,-69.52,115,5.1
2020-12-26 23:27:45,-22.19,-70.2,32,3.7
2020-12-25 09:37:16,-22.39,-68.68,119,4.4
2020-12-25 07:01:30,-32.18,-71.41,52,4.4
2020-12-24 14:15:21,-31.43,-72.1,33,4.6
2020-12-22 12:45:37,-32.5,-70.53,102,4.2
2020-12-21 14:14:56,-22.0,-68.8,122,4.1
2020-12-21 06:28:32,-33.16,-70.69,91,4.2
2020-12-20 23:36:05,-22.66,-68.81,111,4.9
2020-12-20 06:51:20,-19.61,-69.27,108,3.7
2020-12-19 10:38:58,-28.75,-72.52,24,4.8
2020-12-18 08:41:04,-33.05,-71.25,62,3.8
2020-12-17 15:44:32,-28.4,-71.33,30,3.8
2020-12-16 18:37:47,-30.74,-71.42,52,4.6
2020-12-16 17:48:45,-16.83,-71.73,89,5.8
2020-12-16 16:17:08,-31.29,-71.51,58,3.5
2020-12-16 11:52:15,-38.33,-73.53,9,4.2
2020-12-16 07:58:56,-32.84,-72.0,29,4.3
2020-12-15 07:59:26,-32.62,-71.78,34,4.1
2020-12-15 07:43:25,-25.68,-70.77,39,4.2
2020-12-14 15:20:50,-21.8,-68.71,109,5.9
2020-12-14 00:16:32,-20.81,-70.25,68,3.9
2020-12-12 07:13:10,-32.3,-71.78,36,4.5
2020-12-11 22:11:39,-19.2,-70.16,46,4.7
2020-12-10 13:05:26,-20.59,-69.17,112,4.4
2020-12-10 04:24:17,-31.48,-71.72,32,3.4
2020-12-10 00:46:36,-28.29,-71.3,37,4.4
2020-12-09 13:03:49,-36.68,-73.28,32,3.6
2020-12-09 10:20:53,-21.12,-68.86,118,4.6
2020-12-09 04:15:41,-32.05,-71.64,30,4.5
2020-12-08 16:43:38,-28.25,-71.31,34,4.2
2020-12-08 07:07:20,-32.09,-71.47,58,5.0
2020-12-07 20:06:15,-32.87,-71.11,70,4.3
2020-12-06 16:47:42,-20.36,-69.07,108,6.1
2020-12-06 01:06:50,-28.28,-71.3,32,4.2
2020-12-05 22:38:43,-28.25,-71.31,34,4.4
2020-12-05 20:02:50,-21.42,-68.8,120,4.2
2020-12-05 10:32:04,-22.39,-70.34,58,4.3
2020-12-05 10:04:43,-27.55,-71.1,22,3.3
2020-12-03 07:23:04,-20.45,-69.66,80,3.3
2020-12-02 17:00:36,-24.27,-69.5,88,5.5
2020-12-02 15:38:20,-25.89,-70.69,20,4.1
2020-11-30 22:55:01,-24.26,-67.49,213,6.4
2020-11-26 16:22:51,-20.13,-69.19,91,4.0
2020-11-26 02:51:11,-31.76,-71.19,49,4.4
2020-11-25 10:58:24,-35.61,-71.62,84,5.0
2020-11-24 01:44:43,-33.68,-70.38,107,4.3
2020-11-23 18:14:37,-27.32,-70.66,61,3.4
2020-11-22 22:08:32,-32.51,-71.76,35,4.2
2020-11-22 07:26:34,-34.62,-73.08,39,4.7
2020-11-22 00:54:57,-34.63,-73.06,41,6.0
2020-11-21 17:01:29,-32.3,-71.6,69,4.1
2020-11-21 02:11:47,-30.92,-71.26,56,5.6
2020-11-20 17:02:41,-18.18,-69.95,131,4.6
2020-11-19 09:02:06,-32.65,-71.76,25,3.6
2020-11-18 08:26:47,-20.32,-69.07,97,4.3
2020-11-18 05:31:38,-29.84,-71.13,28,3.9
2020-11-16 20:18:33,-28.42,-71.1,49,5.1
2020-11-16 14:22:46,-32.44,-71.42,80,4.2
2020-11-16 09:55:32,-31.5,-71.76,27,3.8
2020-11-16 01:31:53,-40.07,-72.41,11,3.1
2020-11-15 01:11:02,-29.33,-71.15,54,3.8
2020-11-14 14:29:20,-20.39,-69.22,97,4.9
2020-11-13 23:26:59,-31.77,-71.44,59,4.7
2020-11-12 10:24:44,-30.71,-71.4,51,4.2
2020-11-11 20:36:12,-29.98,-71.43,48,4.1
2020-11-10 06:14:34,-27.58,-70.61,51,3.7
2020-11-08 14:16:27,-22.34,-69.57,80,3.9
2020-11-08 03:34:29,-27.82,-71.11,28,4.2
2020-11-07 21:16:02,-19.67,-70.23,70,3.7
2020-11-05 08:19:48,-40.57,-73.3,41,3.9
2020-11-05 07:40:55,-25.47,-70.3,32,4.5
2020-11-04 23:49:08,-22.96,-70.21,49,4.2
2020-11-03 14:56:29,-32.02,-71.65,35,3.8
2020-11-02 00:18:45,-29.7,-71.19,62,3.1
2020-11-01 02:47:34,-18.61,-69.81,79,4.4
2020-10-31 13:48:02,-19.29,-70.13,59,3.5
2020-10-29 18:18:20,-29.33,-71.18,56,3.5
2020-10-29 16:08:39,-17.7,-69.87,149,4.8
2020-10-28 16:13:56,-21.36,-69.85,53,4.0
2020-10-28 15:39:20,-29.32,-71.19,58,4.3
2020-10-28 14:58:32,-29.35,-71.18,54,3.9
2020-10-28 14:53:11,-29.33,-71.2,60,5.9
2020-10-28 09:52:38,-34.92,-71.68,62,4.0
2020-10-28 04:52:32,-34.91,-71.68,64,5.3
2020-10-26 13:15:09,-31.11,-70.53,96,4.2
2020-10-26 06:03:25,-23.33,-68.46,121,4.4
2020-10-25 21:32:42,-23.23,-68.61,125,4.6
2020-10-25 21:17:14,-19.97,-71.19,28,5.2
2020-10-25 20:54:39,-29.54,-71.43,46,3.7
2020-10-23 02:10:48,-25.52,-70.93,25,4.2
2020-10-22 21:07:13,-21.36,-69.84,50,4.1
2020-10-21 23:31:21,-30.72,-71.45,43,3.7
2020-10-21 09:13:07,-25.57,-70.83,24,5.6
2020-10-21 01:01:46,-19.51,-69.98,9,4.2
2020-10-20 01:09:17,-30.74,-71.45,49,4.1
2020-10-19 03:32:36,-37.33,-73.65,21,4.2
2020-10-18 16:54:06,-27.35,-70.84,42,4.4
2020-10-18 06:02:44,-29.01,-71.1,46,3.5
2020-10-18 05:41:18,-30.71,-71.34,52,3.3
2020-10-17 19:12:37,-30.89,-71.39,63,3.9
2020-10-17 09:04:33,-31.74,-71.25,47,3.8
2020-10-17 03:53:05,-22.54,-70.42,29,4.0
2020-10-16 16:33:10,-38.15,-73.78,28,3.9
2020-10-16 04:16:47,-30.36,-71.23,25,3.5
2020-10-15 23:25:55,-29.59,-71.32,70,3.6
2020-10-15 20:22:18,-32.61,-71.55,52,3.7
2020-10-15 02:20:11,-31.5,-69.15,116,5.0
2020-10-14 20:16:09,-33.01,-70.19,126,4.3
2020-10-14 05:57:19,-21.85,-70.39,33,3.8
2020-10-13 19:07:23,-34.04,-72.24,32,4.1
2020-10-13 17:16:17,-26.16,-71.05,30,4.9
2020-10-13 00:30:01,-23.04,-69.33,99,4.5
2020-10-12 14:51:53,-21.94,-69.97,70,4.0
2020-10-11 16:47:17,-23.16,-69.29,93,4.0
2020-10-11 07:06:14,-19.28,-70.14,56,3.8
2020-10-10 10:55:02,-26.7,-70.66,55,3.8
2020-10-09 04:11:45,-20.77,-69.08,102,4.3
2020-10-08 04:28:55,-32.71,-71.62,34,4.1
2020-10-08 03:24:32,-19.06,-69.42,129,4.3
2020-10-07 05:34:22,-29.0,-71.14,54,4.8
2020-10-06 13:25:12,-21.4,-69.78,46,4.2
2020-10-06 11:32:49,-20.77,-70.08,48,3.4
2020-10-06 10:29:21,-32.23,-70.82,94,4.2
2020-10-06 05:16:25,-32.28,-71.78,31,4.4
2020-10-05 19:28:21,-20.24,-70.28,40,3.6
2020-09-30 13:29:32,-19.46,-69.32,102,3.7
2020-09-29 16:16:15,-41.72,-73.98,36,3.5
2020-09-29 14:24:31,-33.7,-70.82,92,4.4
2020-09-28 16:49:18,-33.01,-71.99,25,4.6
2020-09-28 15:41:59,-29.27,-71.25,51,3.8
2020-09-28 14:26:04,-29.26,-71.22,51,3.9
2020-09-27 07:26:02,-28.83,-71.1,44,3.4
2020-09-26 04:02:07,-30.68,-71.32,41,3.7
2020-09-25 14:04:58,-22.4,-69.52,81,4.0
2020-09-25 00:53:34,-20.38,-69.97,82,3.2
2020-09-23 23:09:23,-25.09,-70.83,40,4.1
2020-09-22 20:13:19,-30.7,-71.56,27,4.7
2020-09-22 11:53:06,-21.91,-68.41,126,4.7
2020-09-20 20:11:55,-28.55,-71.26,42,4.1
2020-09-19 09:26:50,-21.0,-68.73,129,4.9
2020-09-19 07:01:59,-20.38,-70.05,62,4.0
2020-09-18 01:46:54,-30.02,-71.64,35,4.1
2020-09-17 06:47:24,-21.38,-69.81,47,3.8
2020-09-17 01:33:15,-30.35,-71.52,40,5.1
2020-09-16 06:30:15,-31.51,-71.65,70,4.3
2020-09-15 05:11:53,-27.95,-71.42,19,4.6
2020-09-14 09:23:22,-28.62,-71.42,44,4.4
2020-09-13 14:52:49,-29.04,-71.31,44,4.5
2020-09-12 15:42:11,-31.32,-71.16,68,3.7
2020-09-12 09:45:32,-28.16,-71.36,35,4.0
2020-09-12 04:22:27,-30.54,-71.14,32,2.9
2020-09-11 15:10:45,-21.35,-69.85,48,3.9
2020-09-11 10:37:10,-21.37,-69.84,53,3.2
2020-09-11 08:25:06,-21.39,-69.89,48,4.6
2020-09-11 07:48:52,-21.39,-69.86,48,3.6
2020-09-11 07:35:56,-21.36,-69.91,54,6.0
2020-09-08 09:35:13,-29.46,-71.84,28,4.1
2020-09-07 04:39:23,-31.82,-71.6,67,4.2
2020-09-07 01:27:48,-27.96,-71.11,30,4.2
2020-09-06 11:21:01,-28.03,-71.41,21,4.8
2020-09-06 01:26:30,-30.42,-71.42,17,3.3
2020-09-06 01:16:58,-30.35,-71.54,30,6.3
2020-09-04 20:12:58,-28.03,-71.26,21,3.2
2020-09-04 13:23:20,-33.37,-71.34,56,3.8
2020-09-03 03:23:57,-28.01,-71.44,27,4.7
2020-09-02 16:14:38,-30.32,-71.39,50,3.7
2020-09-02 13:38:18,-28.06,-71.05,35,4.1
2020-09-02 09:38:13,-28.0,-71.31,26,4.6
2020-09-02 03:04:28,-27.95,-71.43,26,4.7
2020-09-01 21:09:15,-27.98,-71.55,24,6.3
2020-09-01 17:13:22,-27.96,-71.34,31,4.8
2020-09-01 11:45:26,-27.97,-71.33,24,3.9
2020-09-01 10:31:52,-27.94,-71.33,25,5.3
2020-09-01 07:01:24,-28.05,-71.33,30,5.5
